epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,UBM,0.31360236,0.23818667,-0.23822312,1.3055054,1.2830871,True,False
1,UBM,0.26530737,0.23469517,-0.23472579,1.2993493,1.2782475,True,False
2,UBM,0.25763142,0.23385444,-0.23388325,1.2975374,1.2770393,True,False
3,UBM,0.25105783,0.2337197,-0.23374844,1.2970009,1.2768068,True,False
4,UBM,0.2451569,0.23393348,-0.2339631,1.2970638,1.277057,False,True
