epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,DBN,0.2901718,0.23886132,-0.23893565,1.3067714,1.2837204,True,False
1,DBN,0.26838303,0.2354047,-0.23547593,1.3007832,1.278709,True,False
2,DBN,0.26005438,0.23404562,-0.23411569,1.2984005,1.2767805,True,False
3,DBN,0.25292474,0.23357153,-0.23364168,1.2973835,1.2761118,True,False
4,DBN,0.24647066,0.23358516,-0.23365581,1.2970726,1.2761148,False,True
