epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,CCM,0.28728265,0.24045646,-0.24051605,1.3086412,1.2858781,True,False
1,CCM,0.26885176,0.23759076,-0.23764266,1.3026062,1.2816418,True,False
2,CCM,0.2610836,0.2367496,-0.23679739,1.3000752,1.2803694,True,False
3,CCM,0.25438398,0.2366501,-0.23669595,1.2988929,1.280173,True,False
4,CCM,0.2483513,0.2369458,-0.23699097,1.2984475,1.2805344,False,True
