epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,PBM,0.29794613,0.28618762,-0.28618497,1.3452953,1.3452953,True,False
1,PBM,0.2941903,0.2864056,-0.28640285,1.3456421,1.3456421,False,True
