epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,UBM,0.2722227,0.2610116,-0.26100945,1.3363279,1.3129752,True,False
1,UBM,0.26110077,0.26191172,-0.2619094,1.3378556,1.314116,False,True
