epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,CCM,0.27294573,0.26416454,-0.26416147,1.3388823,1.3169537,True,False
1,CCM,0.26408294,0.2648246,-0.2648212,1.3393273,1.3177705,False,True
