epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,DRCTR,0.29966372,0.29218137,-0.2921789,1.3527368,1.3527368,True,False
1,DRCTR,0.2833853,0.2926379,-0.2926346,1.3529533,1.3529533,False,True
