epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,CCM,0.29794925,0.24177757,-0.24178788,1.3099328,1.2873791,True,False
1,CCM,0.26818466,0.23836519,-0.23837486,1.3036749,1.2824352,True,False
2,CCM,0.2603276,0.23745352,-0.23746303,1.3010849,1.2810787,True,False
3,CCM,0.2535957,0.2373275,-0.23733723,1.2998265,1.280845,True,False
4,CCM,0.2475322,0.23760758,-0.2376177,1.2993006,1.2811812,False,True
