epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,PBM,0.33411658,0.25461948,-0.25458792,1.3020934,1.3020934,True,False
1,PBM,0.29158625,0.24946094,-0.24943209,1.2952383,1.2952383,True,False
2,PBM,0.28295898,0.24796773,-0.24793787,1.2932732,1.2932732,True,False
3,PBM,0.27567053,0.247612,-0.24758069,1.2928262,1.2928262,True,False
4,PBM,0.26904777,0.24780482,-0.24777147,1.2931136,1.2931136,False,True
