epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,DBN,0.2952736,0.23551288,-0.23551103,1.3017403,1.2792745,True,False
1,DBN,0.2714919,0.2319836,-0.23198155,1.2957139,1.2742037,True,False
2,DBN,0.26304507,0.23057355,-0.23057029,1.2933043,1.2722247,True,False
3,DBN,0.25582233,0.230098,-0.23009242,1.2922798,1.2715546,True,False
4,DBN,0.24928463,0.23011808,-0.23010993,1.2919594,1.2715588,False,True
