epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,UBM,0.31635222,0.23519468,-0.23518537,1.3010844,1.279082,True,False
1,UBM,0.26837394,0.23149271,-0.2314857,1.2946478,1.2740256,True,False
2,UBM,0.26060936,0.23057938,-0.23057106,1.2927322,1.2727486,True,False
3,UBM,0.25395688,0.23041366,-0.23040324,1.2921318,1.2724819,True,False
4,UBM,0.24798681,0.23061608,-0.2306033,1.2921422,1.2727169,False,True
