epoch,model,train_loss,val_loss,val_ll,val_ppl,val_cond_ppl,has_improved,should_stop
0,SDBN,0.3055548,0.29002842,-0.2900257,1.3534516,1.3515873,True,False
1,SDBN,0.2873258,0.29015172,-0.29014853,1.3522127,1.3508446,False,True
